@relation context

@attribute demonstrative {0,1}
@attribute position {-1,0,1,2}
@attribute bigram real
@attribute trigram real
@attribute refOther {0,1}
@attribute refTarget {0,1}
@attribute refMultiple {0,1}
@attribute context {0,1}

@data
1,-1,77,576,0,0,0,0
0,0,642,749,1,1,1,0
1,1,34,750,0,0,0,0
1,2,643,751,1,0,1,0
1,-1,644,752,0,0,0,0
0,0,258,282,1,1,1,0
1,1,645,753,0,0,0,0
1,2,453,754,0,0,0,0
0,-1,646,755,0,0,0,0
0,0,647,756,1,1,1,0
0,1,648,757,0,0,0,0
1,2,76,758,0,0,0,0
1,-1,649,759,1,0,0,0
1,0,650,760,1,1,1,0
1,1,651,761,1,0,0,0
0,2,652,762,0,0,0,0
1,-1,501,763,1,0,0,0
0,0,653,764,1,0,0,0
1,1,654,765,0,0,0,0
0,2,655,766,1,0,0,0
0,-1,50,767,0,0,0,0
0,0,656,768,0,1,0,0
0,1,657,769,1,0,0,0
0,2,658,770,0,0,0,0
0,-1,659,771,1,0,0,0
1,0,660,772,1,1,1,0
0,1,661,773,1,0,0,0
0,2,39,39,0,0,0,0
0,-1,662,774,0,0,0,0
0,0,663,775,0,1,0,0
0,1,664,776,0,0,0,0
0,2,665,777,0,0,0,0
0,-1,50,778,1,0,0,0
1,0,666,779,1,0,1,0
1,1,667,780,0,0,0,0
1,2,668,781,0,0,0,0
1,-1,669,782,1,0,1,0
1,0,670,783,1,1,1,0
1,1,50,359,0,0,0,0
1,2,671,784,1,0,1,0
1,-1,272,785,0,0,0,0
0,0,672,786,1,1,1,0
0,1,673,787,0,0,0,0
1,2,83,747,0,0,0,0
1,-1,674,788,0,0,0,0
1,0,258,282,1,1,1,0
1,1,77,576,0,0,0,0
1,2,153,789,1,0,0,0
1,-1,675,790,0,0,0,0
1,0,676,791,1,0,0,0
0,1,677,792,1,0,0,0
0,2,678,793,1,0,0,0
1,-1,97,794,0,0,0,0
1,0,679,795,0,0,0,0
1,1,680,796,0,0,0,0
1,2,681,797,0,0,0,0
0,-1,64,798,0,0,0,0
1,0,682,799,0,1,0,0
1,1,683,800,0,0,0,0
1,2,684,801,0,0,0,0
1,-1,685,802,0,0,0,0
0,0,686,803,1,1,1,0
0,1,687,804,0,0,0,0
1,2,688,805,0,0,0,0
1,-1,679,795,0,0,0,0
1,0,680,796,0,0,0,0
1,1,681,797,0,0,0,0
1,2,97,806,0,0,0,0
1,-1,689,807,1,0,1,0
1,0,77,808,0,1,0,0
1,1,690,809,0,0,0,0
1,2,691,810,0,0,0,0
1,-1,692,811,0,0,0,0
1,0,504,812,1,1,1,0
0,1,97,104,0,0,0,0
1,2,693,813,0,0,0,0
0,-1,68,814,0,0,0,0
0,0,694,815,0,1,0,0
1,1,695,816,0,0,0,0
0,2,654,817,0,0,0,0
1,-1,77,78,0,0,0,0
1,0,696,818,0,0,0,0
1,1,697,819,0,0,0,0
0,2,698,820,1,0,0,0
1,-1,699,821,0,0,0,0
0,0,700,822,1,1,1,0
1,1,701,823,1,0,0,0
1,2,77,78,0,0,0,0
1,-1,77,576,0,0,0,0
0,0,702,824,1,1,1,0
1,1,703,825,0,0,0,0
0,2,704,826,0,0,0,0
0,-1,705,827,0,0,0,0
0,0,34,828,1,1,1,0
0,1,706,829,1,0,0,0
0,2,707,830,0,0,0,0
0,-1,708,831,0,0,0,0
1,0,709,832,1,1,1,0
0,1,710,833,0,0,0,0
0,2,711,834,0,0,0,0
1,-1,712,835,0,0,0,0
1,0,713,836,0,1,0,0
0,1,714,837,0,0,0,0
0,2,715,838,0,0,0,0
0,-1,716,839,0,0,0,0
0,0,337,840,1,1,1,0
0,1,50,50,0,0,0,0
1,2,717,841,0,0,0,0
0,-1,718,842,0,0,0,0
0,0,719,843,0,1,0,0
0,1,148,157,0,0,0,0
0,2,720,844,0,0,0,0
0,-1,459,845,0,0,0,0
1,0,52,245,1,1,1,0
1,1,721,846,0,0,0,0
1,2,722,847,0,0,0,0
0,-1,55,848,0,0,0,0
1,0,530,605,0,1,0,0
1,1,93,849,0,0,0,0
1,2,723,850,0,0,0,0
1,-1,724,851,0,0,0,0
0,0,725,852,1,1,1,0
1,1,726,853,1,0,1,0
1,2,727,854,0,0,0,0
0,-1,728,855,0,0,0,0
0,0,55,856,1,1,1,0
0,1,729,857,1,0,0,0
0,2,730,858,0,0,0,0
1,-1,731,859,0,0,0,0
0,0,50,860,1,1,1,0
0,1,729,857,1,0,1,0
1,2,732,861,1,0,1,0
0,-1,733,862,0,0,0,0
0,0,734,863,1,1,1,0
1,1,735,864,0,0,0,0
1,2,736,865,0,0,0,0
0,-1,737,866,0,0,0,0
0,0,738,867,1,1,1,0
0,1,739,868,1,0,0,0
0,2,740,869,1,0,1,0
0,-1,741,870,0,0,0,0
0,0,742,871,0,1,0,0
0,1,743,872,0,0,0,0
0,2,744,873,0,0,0,0
1,-1,356,874,0,0,0,0
1,0,90,875,1,0,1,0
0,1,150,876,0,0,0,0
0,2,745,877,0,0,0,0
0,-1,746,878,0,0,0,0
0,0,747,879,1,1,1,0
1,1,748,880,0,0,0,0
1,2,749,881,0,0,0,0
0,-1,750,882,1,0,1,0
1,0,751,883,0,1,0,0
0,1,752,884,0,0,0,0
1,2,753,885,0,0,0,0
1,-1,754,886,0,0,0,0
1,0,755,887,1,1,1,0
0,1,756,888,0,0,0,0
0,2,258,282,0,0,0,0
0,-1,757,889,0,0,0,0
1,0,758,890,0,1,0,0
0,1,39,39,0,0,0,0
0,2,759,891,0,0,0,0
1,-1,225,892,0,0,0,0
1,0,760,893,1,1,1,0
0,1,761,894,0,0,0,0
0,2,762,895,0,0,0,0
0,-1,763,896,0,0,0,0
0,0,764,897,1,0,1,0
0,1,765,898,0,0,0,0
0,2,766,899,0,0,0,0
0,-1,767,900,0,0,0,0
0,0,617,901,0,1,0,0
1,1,768,902,0,0,0,0
1,2,769,903,0,0,0,0
0,-1,770,904,0,0,0,0
0,0,771,905,1,1,1,0
0,1,772,906,0,0,0,0
1,2,34,907,1,0,1,0
0,-1,773,908,0,0,0,0
0,0,774,909,0,1,0,0
1,1,775,910,0,0,0,0
0,2,776,911,0,0,0,0
1,-1,777,912,0,0,0,0
1,0,778,913,0,0,0,0
1,1,779,914,0,0,0,0
0,2,780,915,1,0,1,0
0,-1,781,916,0,0,0,0
0,0,782,917,0,1,0,0
1,1,97,918,1,0,0,0
1,2,287,919,0,0,0,0
0,-1,783,920,0,0,0,0
0,0,784,921,0,1,0,0
1,1,785,922,0,0,0,0
0,2,786,923,0,0,0,0
1,-1,787,924,1,0,1,0
0,0,788,925,1,1,1,0
0,1,789,926,1,0,0,0
0,2,790,927,0,0,0,0
1,-1,791,928,0,0,0,0
0,0,39,39,0,1,0,0
0,1,792,929,0,0,0,0
0,2,793,930,0,0,0,0
0,-1,794,931,0,0,0,0
1,0,795,932,1,1,1,0
0,1,796,933,1,0,1,0
0,2,797,934,1,0,0,0
0,-1,798,935,0,0,0,0
1,0,780,936,1,1,1,0
1,1,799,937,0,0,0,0
0,2,800,938,1,0,0,0
0,-1,801,939,0,0,0,0
1,0,263,940,0,1,0,0
1,1,77,78,0,0,0,0
0,2,271,941,0,0,0,0
1,-1,802,942,0,0,0,0
0,0,803,943,1,1,1,0
1,1,804,944,0,0,0,0
1,2,805,945,0,0,0,0
0,-1,806,946,0,0,0,0
0,0,807,947,0,1,0,0
1,1,808,948,0,0,0,0
1,2,809,949,0,0,0,0
1,-1,810,950,1,0,0,0
1,0,811,951,1,1,1,0
0,1,806,946,0,0,0,0
0,2,807,947,0,1,0,0
1,-1,561,952,0,0,0,0
1,0,812,953,1,1,1,0
1,1,813,954,0,0,0,0
0,2,814,955,0,0,0,0
1,-1,50,956,0,0,0,0
1,0,815,957,0,1,0,0
0,1,232,958,0,0,0,0
0,2,816,959,0,0,0,0
0,-1,39,39,0,0,0,0
0,0,817,960,1,0,0,0
0,1,818,961,1,0,0,0
0,2,39,39,0,0,0,0
1,-1,819,962,1,0,1,0
1,0,34,963,1,0,0,0
0,1,820,964,0,0,0,0
0,2,152,965,0,0,0,0
0,-1,34,966,0,0,0,0
0,0,821,967,0,0,0,0
0,1,822,968,0,0,0,0
0,2,823,969,0,0,0,0
0,-1,824,970,0,0,0,0
0,0,459,971,1,1,1,0
0,1,825,972,0,0,0,0
0,2,50,973,0,0,0,0
1,-1,77,974,0,0,0,0
0,0,826,975,0,1,0,0
0,1,64,976,0,0,0,0
0,2,17,977,0,0,0,0
0,-1,827,978,0,0,0,0
0,0,828,979,1,1,1,0
1,1,531,980,0,0,0,0
1,2,829,981,0,0,0,0
1,-1,300,982,0,0,0,0
1,0,469,528,1,1,1,0
0,1,89,983,1,0,0,0
0,2,830,984,0,0,0,0
0,-1,831,985,0,0,0,0
0,0,832,986,1,1,1,0
0,1,833,987,0,0,0,0
0,2,834,988,0,0,0,0
0,-1,835,989,0,0,0,0
0,0,836,990,1,1,1,0
0,1,837,991,0,0,0,0
0,2,838,992,0,0,0,0
0,-1,85,993,0,0,0,0
0,0,839,994,1,1,1,0
1,1,840,995,0,0,0,0
1,2,64,996,0,0,0,0
0,-1,841,997,1,0,0,0
1,0,842,998,1,0,1,0
0,1,843,999,0,0,0,0
1,2,844,1000,0,0,0,0
0,-1,845,1001,1,0,0,0
1,0,846,1002,1,0,0,0
1,1,92,1003,1,0,1,0
0,2,847,1004,0,0,0,0
1,-1,848,1005,0,0,0,0
1,0,849,1006,1,1,1,0
1,1,850,1007,1,0,0,0
0,2,851,1008,0,0,0,0
0,-1,852,1009,0,0,0,0
1,0,150,1010,1,1,1,0
0,1,853,1011,0,0,0,0
1,2,854,1012,1,0,1,0
0,-1,836,990,1,1,1,0
0,0,837,991,0,0,0,0
0,1,838,992,0,0,0,0
0,2,855,1013,0,0,0,0
0,-1,39,39,0,0,0,0
1,0,856,1014,1,1,1,0
1,1,117,1015,0,0,0,0
0,2,857,1016,0,0,0,0
0,-1,858,1017,0,0,0,0
0,0,859,1018,1,1,1,0
0,1,860,1019,1,0,0,0
0,2,861,1020,1,0,0,0
0,-1,862,1021,0,0,0,0
1,0,863,1022,1,1,1,0
0,1,842,998,0,0,0,0
0,2,844,1000,0,0,0,0
0,-1,864,1023,0,0,0,0
1,0,795,932,1,1,1,0
0,1,796,933,1,0,1,0
0,2,865,1024,0,0,0,0
1,-1,287,315,0,0,0,0
0,0,866,1025,0,1,0,0
0,1,867,1026,0,0,0,0
0,2,868,1027,0,0,0,0
0,-1,869,39,1,0,1,0
0,0,804,1028,0,0,0,0
0,1,870,1029,0,0,0,0
1,2,871,1030,1,0,0,0
0,-1,872,1031,0,0,0,0
1,0,521,1032,0,1,0,0
1,1,873,1033,0,0,0,0
0,2,874,1034,0,0,0,0
0,-1,875,1035,1,0,0,0
1,0,876,1036,0,1,0,0
1,1,877,1037,1,0,0,0
1,2,55,1038,0,0,0,0
1,-1,878,1039,0,0,0,0
1,0,879,1040,1,1,1,0
1,1,880,1041,0,0,0,0
0,2,881,1042,1,0,0,0
0,-1,882,1043,0,0,0,0
0,0,883,1044,0,1,0,0
0,1,97,1045,0,0,0,0
1,2,104,1046,0,0,0,0
1,-1,775,1047,0,0,0,0
0,0,884,1048,1,0,1,0
1,1,685,802,0,0,0,0
0,2,885,1049,0,0,0,0
1,-1,77,78,0,0,0,0
1,0,696,818,0,0,0,0
1,1,697,819,0,0,0,0
0,2,698,820,0,0,0,0
1,-1,699,821,0,0,0,0
0,0,700,822,0,1,0,0
1,1,701,823,1,0,0,0
1,2,77,78,0,0,0,0
0,-1,886,1050,0,0,0,0
0,0,887,1051,1,1,1,0
0,1,52,52,0,0,0,0
1,2,888,1052,0,1,0,0
0,-1,889,1053,0,0,0,0
1,0,890,1054,0,1,0,0
0,1,891,1055,0,0,0,0
0,2,892,1056,0,1,0,0
0,-1,893,1057,0,0,0,0
0,0,263,1058,0,1,0,0
1,1,77,1059,0,0,0,0
1,2,894,1060,0,0,0,0
1,-1,895,1061,0,0,0,0
1,0,896,1062,0,1,0,0
0,1,897,1063,0,0,0,0
1,2,184,1064,0,0,0,0
0,-1,52,52,0,0,0,0
1,0,888,1052,0,1,0,0
0,1,733,1065,0,0,0,0
1,2,898,1066,0,0,0,0
1,-1,77,1059,0,0,0,0
0,0,899,1067,0,1,0,0
0,1,254,1068,0,0,0,0
0,2,900,1069,0,0,0,0
0,-1,891,1055,0,0,0,0
0,0,892,1056,0,1,0,0
1,1,901,1070,0,0,0,0
0,2,97,1071,0,0,0,0
0,-1,97,1071,0,0,0,0
0,0,902,1072,1,1,1,0
0,1,893,1057,0,0,0,0
0,2,263,1058,0,1,0,0
1,-1,64,1073,1,0,0,0
1,0,903,1074,0,1,0,0
0,1,904,1075,1,0,1,0
1,2,52,1076,1,0,0,0
0,-1,905,1077,0,0,0,0
0,0,906,1078,1,1,1,0
1,1,907,1079,0,0,0,0
1,2,295,1080,0,0,0,0
1,-1,52,1081,0,0,0,0
1,0,5,1082,1,1,1,0
1,1,168,1083,0,0,0,0
1,2,168,1083,0,0,0,0
0,-1,908,1084,0,0,0,0
1,0,909,1085,1,1,1,0
1,1,148,157,0,0,0,0
1,2,295,1080,0,0,0,0
1,-1,910,1086,0,0,0,0
1,0,911,1087,0,1,0,0
0,1,39,39,0,0,0,0
0,2,912,1088,0,0,0,0
0,-1,913,1089,0,0,0,0
1,0,914,1090,0,1,0,0
1,1,915,1091,1,0,0,0
1,2,916,1092,0,0,0,0
0,-1,917,1093,0,0,0,0
0,0,918,1094,1,1,1,0
1,1,919,1095,0,0,0,0
1,2,920,1096,0,0,0,0
1,-1,799,1097,0,0,0,0
1,0,52,1098,1,1,1,0
1,1,921,1099,0,0,0,0
1,2,917,1100,1,0,0,0
1,-1,922,1101,0,0,0,0
1,0,286,314,1,1,1,0
1,1,923,1102,0,0,0,0
0,2,924,1103,0,0,0,0
1,-1,337,1104,0,0,0,0
0,0,225,1105,1,1,1,0
0,1,925,1106,0,0,0,0
0,2,50,50,0,0,0,0
1,-1,926,1107,0,0,0,0
1,0,64,1108,1,1,1,0
0,1,927,1109,0,0,0,0
0,2,928,1110,0,0,0,0
1,-1,929,1111,0,0,0,0
1,0,930,1112,0,1,0,0
1,1,931,1113,0,0,0,0
0,2,932,1114,0,0,0,0
1,-1,732,861,0,0,0,0
0,0,933,1115,0,1,0,0
1,1,934,1116,0,0,0,0
0,2,935,1117,0,0,0,0
0,-1,936,1118,0,0,0,0
0,0,937,1119,1,1,1,0
0,1,938,1120,0,0,0,0
0,2,938,1120,0,0,0,0
0,-1,939,1121,0,0,0,0
0,0,565,1122,0,0,0,0
0,1,940,1123,0,0,0,0
0,2,941,1124,0,0,0,0
0,-1,272,785,0,0,0,0
1,0,942,1125,0,1,0,0
0,1,39,39,0,0,0,0
0,2,943,1126,0,0,0,0
0,-1,944,1127,0,0,0,0
1,0,945,1128,0,1,0,0
0,1,946,1129,0,0,0,0
0,2,947,1130,0,0,0,0
0,-1,765,1131,0,0,0,0
0,0,948,1132,0,1,0,0
0,1,949,1133,1,0,0,0
0,2,950,1134,1,0,0,0
0,-1,951,1135,0,0,0,0
0,0,900,1069,0,1,0,0
1,1,952,1136,0,0,0,0
0,2,39,39,0,0,0,0
0,-1,953,1137,0,0,0,0
0,0,954,1138,0,1,0,0
0,1,954,1139,0,0,0,0
1,2,955,1140,0,0,0,0
0,-1,956,1141,0,0,0,0
1,0,0,1142,0,1,0,0
0,1,957,1143,0,0,0,0
0,2,459,1144,0,0,0,0
1,-1,77,1145,0,0,0,0
0,0,958,1146,0,1,0,0
0,1,666,779,0,0,0,0
0,2,564,1147,0,0,0,0
0,-1,959,1148,1,1,1,0
1,0,960,1149,0,1,0,0
0,1,680,796,0,0,0,0
1,2,961,1150,0,0,0,0
0,-1,962,1151,0,0,0,0
0,0,959,1148,1,1,1,0
1,1,960,1149,0,1,0,0
0,2,680,796,0,0,0,0
0,-1,39,39,0,0,0,0
1,0,963,1152,1,1,1,0
0,1,740,1153,1,0,1,0
1,2,964,1154,0,0,0,0
1,-1,965,1155,0,0,0,0
1,0,77,576,1,1,1,0
1,1,966,1156,0,0,0,0
0,2,967,1157,0,0,0,0
1,-1,968,1158,0,0,0,0
1,0,969,1159,0,1,0,0
0,1,970,1160,0,0,0,0
1,2,971,1161,0,0,0,0
0,-1,972,1162,0,0,0,0
0,0,973,1163,0,1,0,0
0,1,377,1164,0,0,0,0
1,2,974,1165,1,0,0,0
0,-1,975,1166,0,0,0,0
0,0,976,1167,0,1,0,0
1,1,977,1168,0,0,0,0
0,2,978,1169,0,0,0,0
0,-1,39,39,0,0,0,0
0,0,979,1170,0,1,0,0
0,1,980,1171,1,0,0,0
0,2,981,1172,1,0,0,0
0,-1,982,1173,0,0,0,0
1,0,983,1174,1,1,1,0
1,1,984,1175,0,0,0,0
1,2,985,1176,0,0,0,0
0,-1,986,1177,1,0,0,0
1,0,987,1178,1,0,1,0
0,1,988,1179,0,0,0,0
0,2,680,796,0,0,0,0
0,-1,943,1180,0,0,0,0
1,0,989,1181,1,1,1,0
1,1,990,1182,0,0,0,0
0,2,991,1183,1,0,0,0
0,-1,39,39,0,0,0,1
1,0,992,1184,0,1,0,0
1,1,64,1185,0,0,0,1
1,2,287,1186,1,0,0,1
1,-1,50,50,0,0,0,0
0,0,993,1187,0,1,0,0
1,1,994,1188,0,0,0,0
1,2,50,1189,0,0,0,0
0,-1,39,39,0,0,0,0
0,0,995,1190,1,0,0,0
0,1,866,1191,0,0,0,0
0,2,996,1192,0,0,0,0
0,-1,997,1193,0,0,0,0
0,0,998,1194,0,1,0,0
1,1,717,1195,0,0,0,0
1,2,999,1196,0,0,0,0
1,-1,1000,1197,0,0,0,0
1,0,104,1198,0,1,0,0
1,1,1001,1199,0,0,0,0
0,2,1002,1200,0,0,0,0
1,-1,363,1201,0,0,0,0
1,0,104,1198,0,1,0,0
0,1,1003,1202,0,0,0,0
1,2,225,1203,0,0,0,0
1,-1,1004,1204,1,0,1,0
1,0,316,1205,0,1,0,0
0,1,1005,1206,0,0,0,0
0,2,1006,1207,0,0,0,0
1,-1,1007,1208,1,0,1,0
1,0,1008,1209,1,0,1,0
1,1,1009,1210,0,0,0,0
1,2,1010,1211,1,0,0,0
1,-1,1011,1212,0,0,0,0
0,0,34,358,1,0,1,0
0,1,1012,1213,1,0,0,0
0,2,128,134,0,0,0,0
0,-1,419,1214,1,0,0,0
1,0,1013,1215,0,1,0,0
0,1,1014,1216,1,0,0,0
1,2,1015,1217,0,0,0,0
0,-1,530,605,1,0,0,0
0,0,958,1218,0,1,0,0
1,1,77,1219,0,0,0,0
1,2,1016,1220,0,0,0,0
0,-1,1017,1221,0,0,0,0
1,0,1018,1222,1,1,1,0
1,1,644,1223,0,0,0,0
0,2,521,1224,0,0,0,0
0,-1,1019,1225,1,0,1,0
0,0,1020,1226,0,1,0,0
0,1,1021,1227,1,0,0,0
1,2,1022,1228,0,0,0,0
1,-1,1023,1229,0,0,0,0
1,0,50,1230,1,1,1,0
0,1,1024,1231,0,0,0,0
0,2,1025,1232,0,0,0,0
0,-1,295,1233,0,0,0,0
1,0,1026,1234,1,1,1,0
0,1,497,1235,0,0,0,0
0,2,1027,1236,0,0,0,0
0,-1,50,1237,0,0,0,0
0,0,1028,1238,0,1,0,0
0,1,150,1239,0,0,0,0
0,2,1029,1240,0,0,0,0
0,-1,39,39,0,0,0,0
0,0,959,1241,1,0,1,0
0,1,1030,1242,0,0,0,0
1,2,1031,1243,1,0,1,0
0,-1,1032,1244,0,0,0,0
1,0,1033,1245,1,1,1,0
0,1,1034,1246,0,0,0,0
1,2,1035,1247,0,0,0,0
1,-1,1036,1248,0,0,0,0
1,0,64,1249,0,1,0,0
0,1,1037,1250,0,0,0,0
0,2,889,1053,0,0,0,0
0,-1,64,1251,0,0,0,0
0,0,1038,1252,0,1,0,0
0,1,76,1253,0,0,0,0
0,2,1039,1254,0,0,0,0
1,-1,55,1255,0,0,0,0
1,0,1040,1256,0,1,0,0
1,1,207,223,0,0,0,0
1,2,1041,1257,0,0,0,0
1,-1,1042,1258,0,0,0,0
0,0,1043,1259,0,1,0,0
0,1,1044,1260,0,0,0,0
1,2,1045,1261,0,0,0,0
0,-1,1046,1262,0,0,0,0
1,0,57,1263,0,1,0,0
0,1,1047,1264,0,0,0,0
0,2,1048,1265,1,0,0,0
1,-1,5,1266,1,0,0,0
0,0,64,154,1,1,1,0
1,1,666,779,0,0,0,0
0,2,1049,1267,0,0,0,0
1,-1,1050,1268,0,0,0,0
0,0,1051,1269,0,1,0,0
0,1,1052,1270,0,0,0,0
1,2,1053,1271,0,0,0,0
1,-1,1054,1272,0,0,0,0
0,0,17,1273,1,1,1,0
1,1,835,1274,0,0,0,0
1,2,90,1275,0,0,0,0
0,-1,1055,1276,0,0,0,0
0,0,666,1277,0,0,0,0
1,1,1056,1278,0,1,0,0
0,2,1057,1279,0,0,0,0
0,-1,1058,1280,0,0,0,0
0,0,1059,1281,0,0,0,0
1,1,1060,1282,0,0,0,0
0,2,1061,1283,0,0,0,0
0,-1,1062,1284,0,0,0,0
1,0,1063,1285,1,1,1,0
1,1,1064,1286,0,0,0,0
1,2,258,282,0,0,0,0
1,-1,77,576,0,0,0,0
0,0,538,615,1,1,1,0
1,1,1065,1287,0,0,0,0
0,2,1066,1288,0,0,0,0
1,-1,1067,1289,0,0,0,0
0,0,1068,1290,0,1,0,0
1,1,1069,1291,0,0,0,0
1,2,1070,1292,0,0,0,0
0,-1,1071,1293,0,0,0,0
0,0,1072,1294,0,1,0,0
0,1,1073,1295,0,0,0,0
0,2,17,1296,1,0,1,0
1,-1,52,52,0,0,0,0
1,0,619,1297,0,1,0,0
1,1,316,1298,0,0,0,0
1,2,296,1299,0,0,0,0
1,-1,1074,1300,0,0,0,0
1,0,1075,1301,1,1,1,0
1,1,1076,1302,1,0,0,0
1,2,104,1046,0,0,0,0
1,-1,1077,1303,1,0,0,0
1,0,1078,1304,0,1,0,0
1,1,893,1305,0,0,0,0
1,2,1079,1306,0,0,0,0
0,-1,1080,1307,0,0,0,0
0,0,1081,1308,1,0,0,0
1,1,1082,1309,1,0,0,0
1,2,1083,1310,1,0,0,0
1,-1,1084,1311,0,0,0,0
0,0,363,1312,0,1,0,0
1,1,77,576,0,0,0,0
0,2,459,1313,0,0,0,0
0,-1,806,946,0,0,0,0
0,0,807,947,0,1,0,0
1,1,808,948,0,0,0,0
1,2,809,949,0,0,0,0
1,-1,810,950,1,0,0,0
1,0,811,951,1,1,1,0
0,1,806,946,0,0,0,0
0,2,807,947,0,1,0,0
0,-1,1085,1314,0,0,0,0
1,0,729,1315,1,1,1,0
1,1,50,50,1,0,1,0
0,2,1086,1316,0,0,0,0
0,-1,1087,1317,0,0,0,0
1,0,1088,1318,1,1,1,0
0,1,1089,1319,0,0,0,0
1,2,64,1320,1,0,0,0
0,-1,1090,1321,1,0,0,0
0,0,846,1322,0,1,0,0
1,1,1091,1323,1,0,0,0
0,2,310,341,0,0,0,0
1,-1,1092,1324,0,0,0,0
0,0,1093,1325,1,1,1,0
0,1,1094,1326,1,0,0,0
0,2,1095,1327,1,0,0,0
0,-1,1096,1328,0,0,0,0
0,0,1097,1329,0,1,0,0
1,1,1098,1330,0,0,0,0
1,2,103,1331,0,0,0,0
1,-1,1099,1332,0,0,0,0
0,0,145,1333,1,1,1,0
1,1,1100,1334,0,0,0,0
0,2,39,39,0,0,0,0
0,-1,1101,1335,0,0,0,0
0,0,1102,1336,0,1,0,0
0,1,1103,1337,0,0,0,0
1,2,1104,1338,0,0,0,0
0,-1,1105,1339,0,0,0,0
1,0,1106,1340,1,1,1,0
1,1,1107,1341,0,0,0,0
0,2,744,1342,0,0,0,0
0,-1,889,1053,0,0,0,0
1,0,1108,1343,0,0,0,0
1,1,1109,1344,0,0,0,0
1,2,1110,1345,0,0,0,0
0,-1,1111,1346,0,0,0,0
0,0,1112,1347,1,0,0,0
0,1,1113,1348,0,0,0,0
0,2,1114,1349,0,0,0,0
0,-1,1115,1350,0,0,0,0
0,0,1116,1351,0,0,0,0
1,1,1117,1352,0,0,0,0
1,2,1118,1353,0,0,0,0
1,-1,1119,1354,0,0,0,0
0,0,1120,1355,0,1,0,0
0,1,1121,1356,1,0,0,0
0,2,1120,1357,0,0,0,0
1,-1,1122,1358,1,0,1,0
1,0,1123,1359,1,1,1,0
0,1,1124,1360,1,0,1,0
0,2,1125,1361,0,0,0,0
1,-1,1126,1362,0,0,0,0
0,0,1127,1363,0,1,0,0
0,1,1128,1364,1,0,0,0
1,2,889,1365,1,0,0,0
0,-1,1129,1366,0,0,0,0
1,0,1130,1367,0,1,0,0
0,1,967,1368,0,0,0,0
0,2,1131,1369,1,0,0,0
0,-1,1132,1370,0,0,0,0
1,0,1133,1371,1,1,1,0
0,1,1134,1372,0,0,0,0
0,2,1135,1373,1,0,1,0
0,-1,1136,1374,0,0,0,0
1,0,668,781,1,1,1,0
0,1,52,735,0,0,0,0
1,2,1137,1375,0,0,0,0
0,-1,1138,1376,0,0,0,0
0,0,1139,1377,1,1,1,0
1,1,1140,1378,0,0,0,0
0,2,1141,1379,1,0,0,0
0,-1,1142,1380,1,0,1,0
1,0,1143,1381,0,0,0,0
0,1,841,1382,0,0,0,0
1,2,50,359,1,0,0,0
0,-1,1144,1383,0,0,0,0
1,0,1145,1384,0,1,0,0
0,1,1146,1385,0,0,0,0
0,2,1147,1386,0,0,0,0
1,-1,277,1387,0,0,0,0
0,0,542,1388,0,1,0,0
1,1,104,1389,0,0,0,0
1,2,1148,1390,1,0,0,0
1,-1,1149,1391,0,0,0,0
1,0,1150,1392,0,1,0,0
1,1,751,1393,0,0,0,0
0,2,375,1394,0,0,0,0
1,-1,1098,1330,0,0,0,0
1,0,296,1395,0,1,0,0
0,1,666,779,0,0,0,0
1,2,77,1396,0,0,0,0
1,-1,1007,1208,1,0,1,0
1,0,1008,1209,1,1,1,0
1,1,1009,1210,0,0,0,0
0,2,1010,1211,0,0,0,0
0,-1,1151,1397,1,0,0,0
1,0,1152,1398,1,1,1,0
0,1,1153,1399,1,0,0,0
0,2,89,1400,0,0,0,0
1,-1,1154,1401,0,0,0,0
1,0,676,791,0,0,0,0
0,1,677,792,1,0,0,0
0,2,678,793,1,0,1,0
0,-1,1155,1402,0,0,0,0
0,0,1156,1403,0,1,0,0
0,1,1157,1404,0,0,0,0
0,2,1158,1405,0,0,0,0
1,-1,1159,1406,0,0,0,0
0,0,1160,1407,0,1,0,0
1,1,559,1408,0,0,0,0
1,2,1161,1409,0,0,0,0
0,-1,1162,1410,0,0,0,0
1,0,1163,1411,1,0,0,0
0,1,150,1412,0,0,0,0
0,2,1164,1413,0,0,0,0
1,-1,1165,1414,0,0,0,0
0,0,549,1415,0,1,0,0
1,1,1166,1416,0,0,0,0
1,2,1167,1417,0,0,0,0
0,-1,1168,1418,0,0,0,0
1,0,1169,1419,0,1,0,0
0,1,1170,1420,0,0,0,0
0,2,1171,1421,0,0,0,0
1,-1,1172,1422,0,0,0,0
1,0,1173,1423,0,1,0,0
1,1,1174,1424,0,0,0,0
0,2,1175,1425,0,0,0,0
1,-1,1154,1401,0,0,0,0
1,0,676,791,1,0,0,0
0,1,677,792,1,0,0,0
1,2,34,1426,0,0,0,0
1,-1,1176,1427,0,0,0,0
1,0,232,958,1,1,1,0
0,1,50,1428,0,0,0,0
0,2,994,1429,0,0,0,0
0,-1,1177,1430,0,0,0,0
1,0,1178,1431,1,1,1,0
0,1,1179,1432,0,0,0,0
1,2,1180,1433,0,0,0,0
0,-1,1181,1434,0,0,0,0
0,0,39,39,0,1,0,0
0,1,89,1435,0,0,0,0
1,2,1182,1436,0,0,0,0
1,-1,1183,1437,1,0,1,0
1,0,64,1438,1,1,1,0
